mlbam_id,lahman_id
122595,spiezed01
622256,weigepa01
820598,barbela01
819851,davisgo01
434563,ruizca01
817481,rodrico01
117243,kommibr01
115264,guttedo01
642207,willide03
681066,bushky01
115515,harrilu01
643493,pruitau01
111876,caldwra02
118999,metzle01
110342,arroyru01
117092,kingmda01
117313,kressre01
114626,garonwi01
112106,castivi02
400140,betemwi01
429719,jacksed01
677800,abreuwi02
120507,phelpba01
122346,smithed02
114833,girarjo01
119936,o'donge01
122972,sullibi02
114951,goodmja01
111646,bryanro01
111263,bottajo01
113534,doyleca01
667674,krugeja01
817489,robinne02
700187,taylotr01
119978,olinst01
114430,friaspe01
110529,banisje01
114387,frankhe01
474319,snydebr03
111703,burdoja01
113035,daniebe01
564813,priceji99
119854,nortoto01
122397,smithju01
576397,gyorkje01
119323,moorecy01
111776,burrudi01
118694,mcgeewi01
111104,blissja01
114594,garcira03
120339,pearsmo01
425781,nakammi01
123698,ventuvi01
123511,turneea01
818513,lewiscl01
122483,smythha01
113166,deando01
820089,childan01
112791,cranefr01
112371,clarkbi02
461858,plouftr01
676660,solomja01
518526,carpeda02
117794,linesdi01
123439,trautfr01
694813,stonega01
150430,vizcalu01
819900,curtiwi01
120867,radboch01
817513,robin06
121722,saverbo01
117091,kingmbr01
118829,mcmilto02
519388,vittejo01
123434,traffbi01
817538,rileyja01
123939,warnefr01
110217,amblewa01
115229,guilljo01
118080,machech01
110508,baldwri01
276512,encarma01
113516,downibr01
124705,youngki01
543877,vazquch01
122342,smilejo01
819354,goldecl01
819101,hayneja01
116735,jonestr01
116858,kattra01
121478,rossga01
114455,frobedo01
116546,jimenge01
111368,bragabo01
819761,diazru01
406550,burkeja02
675649,millebr03
451650,lewisro01
113597,duffyfr01
123731,vintobi01
133981,brunswi01
492692,shettbi99
123080,talcoro01
116030,hoffmjo01
121867,schripo01
123752,vonhobr01
150213,davidcl02
112483,colemed01
114009,farleto01
111992,careyto02
121602,ryege01
122337,smallro02
120952,rayir01
119017,meyerjo01
117048,kilgupa01
452238,davisbr03
110021,abernte02
819926,crutcji01
115516,harribu02
119690,neigeal01
117818,littlsc01
122327,sloatle01
119170,minetcr01
121665,sandbry01
120097,osteeda01
111082,blankla01
115946,hilleho01
120426,perlmjo01
121030,reilldu01
116637,johnsbi01
119656,narrosa01
110532,banksbr01
650828,santaed01
502273,freemmi01
119961,o'harbi01
820527,bensocl01
817745,phillle01
110937,berryse01
669699,shewmbr01
118093,mackape01
121500,rowanja01
454535,henslcl01
407815,perezan01
656420,feyerjo01
116012,hodkeel01
124670,yingljo01
118229,mangaji01
573127,rosscza01
592731,selskst01
112140,catteto01
116608,johnsll01
122880,strinlo01
121885,schulbu01
124086,wenslbu01
489020,kilbybr01
120642,poffebo01
521655,fontwi01
121281,roberle01
113138,davisst03
818965,hopli01
819080,hende06
123351,tincube01
817572,reynodi01
118405,massebi01
113361,dilauja01
473724,mcbrima02
123206,terwiwa01
445163,janssca01
124791,zwilldu01
120062,o'routi01
118341,martija01
594056,guduare01
124044,weimeja01
665953,chapaan01
111419,breital01
119310,moorewh01
111114,blossgr01
115288,hackewa01
407802,bartocl01
573046,morinmi01
118824,mcmatji01
592419,hoyinja01
672391,ortka01
817302,shackjo01
110321,armbror01
592341,goforda01
123673,vaughde01
429711,gutiefr01
122847,stoweha01
818501,lewismi01
123993,watwojo01
669707,triolja01
818060,morelna01
541640,ramirer02
571446,appelma01
110013,abbotda01
117064,kimbeha01
112605,conveji01
605795,sanchan03
123070,taberle01
116753,jordami01
819253,guilbfe01
122438,smithol01
121515,royem01
115563,hartgde01
136604,stritma01
816919,tolbeja01
117630,lefloro01
492615,armoubi99
118638,mcdonja02
112155,cedenro01
113311,devivbe01
112980,cuylemi01
121518,royno01
111735,burkhke01
115219,guerrmi01
123446,traynpi01
122601,spinksc01
111029,bittmre01
122775,stewada01
112895,cruthpr01
117860,lodigda01
124256,wileyma01
663158,suarero01
664789,tomka01
150302,marquja01
663462,campbis01
459974,meloajo01
124011,weavesa01
817647,purcehe01
668943,millery01
113764,eenhoro01
120766,pridecu01
123508,turklu01
516970,marimsu01
276535,bruneju01
818466,lockecl01
111788,busched01
121287,roberda02
116367,hutchfr01
116301,hulihha01
118666,mcevolo01
570714,vargace01
817887,pagespe01
449127,doyneco01
119302,mooreja01
114925,gonzato01
113782,eilanda01
113881,erickpa01
124469,wisear01
430611,hartco01
111819,butlejo02
137201,larki01
121173,richmra01
121220,riosda01
112001,carliwa01
112797,crawfla01
116076,hollega01
110862,benjami01
117069,kimsech01
425466,eyrewi01
624586,hoytja01
115103,greento02
150482,phelpjo01
818776,johnsal03
116744,joosted01
110980,biemiha01
112878,crowdo01
434579,shellst01
118048,lyonsed01
121749,scarcma01
120176,pagelka01
820084,chisujo01
600944,paulida01
120246,parrisa01
668904,lewisro02
641739,kaminro01
118403,massago01
425427,anderja01
136766,daubabr01
816971,thomala03
133220,parquji01
120334,pearcdu01
116395,innisje01
682985,greenri03
119856,nosekra01
113729,eckhaox01
117115,kirchmi01
120057,o'roujo01
685116,kitchau01
289033,jonesma02
122523,solaito01
114569,gantnji01
687231,hernada04
110150,allenpe01
116960,kellyva01
449448,nelsojo02
112788,crandde01
120654,polleda01
111400,brashro01
111756,burnsdi01
592091,achteaj01
113098,davisbr02
114169,fishesh01
118796,mclauji02
120348,pedrejo01
677955,hillja01
116287,hugheto03
691594,sanojja01
116880,keatich01
641929,odomjo01
702352,bivensp01
676701,trejoal01
663770,evansde01
608061,rivertj01
111923,campbso01
124295,willida06
434181,leagubr01
111702,burdibi01
111338,bradfla01
122794,stilero01
123515,turneke01
448159,parrama01
123966,washige01
117445,lancega01
407880,terrelu01
121930,scottpe01
113231,delgaal01
133224,jacksry01
124154,whitalo01
111126,blylebe01
122200,shubage01
818845,jamesti01
816957,thomp06
114201,fitzmal01
518886,kimbrcr01
112215,chartpe01
110934,berryjo03
276519,rolliji01
113807,ellioro01
600052,smithed01
123226,thielhe01
112601,consobi01
113416,dodgesa01
119256,montajo01
119071,milleel01
819894,dallaeg01
119222,moffira01
113588,dudrajo01
429400,loewead01
819608,evansfr01
124489,wittge01
681799,roberet01
408223,tonismi01
120501,phebubi01
519301,solissa01
114701,georgal01
400023,rowanaa01
820547,bellcl01
121434,roofph01
114979,gormato02
117938,loundo01
116296,huhnem01
598264,barnema01
118167,mahonda02
114370,frailke01
112164,chadbch01
460104,slamaan01
434680,mcbrima01
117878,lollati01
112996,dailevi01
118437,matthwi01
114549,galloch01
111724,burkele02
519263,schugaj01
114428,freyst01
124208,whitese01
117130,kitsofr01
115677,heathmi01
502010,brighja01
459336,petribi01
112837,cristle01
816883,turnebo01
123633,vancuch01
816787,vinesed01
114063,ferguch02
119965,okriefr01
116887,keefebo01
819816,deasya01
110778,beckmbi01
683748,mesavi01
666374,brashma01
115850,herrile01
672642,berrost01
462536,jonesmi03
658791,huangwe01
124219,whitnar01
820283,bunnwi01
113798,ellerfr01
123285,thompha02
688107,gassero01
111537,browncu01
115449,happejo01
819450,gansju01
820152,cartepa02
111963,canseoz01
666126,corteca01
113125,davisma02
118431,mattec.01
593934,sanomi01
641384,bostiak01
119775,nichtch01
110238,andersp01
114566,gannobi01
117239,kolpra01
430634,burnese01
346852,wilsocr03
111940,campbbi01
112254,chlupbo01
111089,blattbu01
111979,carbobe01
115473,hargrch01
118860,mcphebi01
120872,raderda01
123337,tiernmi01
123571,upchuwo01
430957,snydebr02
117710,leskacu01
115860,hershfr01
819988,coopesa01
696285,youngja03
121625,st.clra01
467094,doubrfe01
816693,wattshe01
820554,bealegi01
820484,blackch03
474668,surkaer01
119541,murph01
110099,akejo01
621098,hanhoer01
123906,wanneja01
113837,emeryca01
818929,humbech01
123790,wagnebi02
400141,ramirho01
819390,gilchde01
117252,koober01
119580,murraed01
452080,cartech01
123804,walberu01
118611,mccraro01
124737,zakfr01
119287,moorebr01
114657,gatewau01
110290,aparilu01
122539,sorrebi01
121433,roofge01
122976,summaho01
121545,ruffibr01
121291,roberje01
114467,fuchsch01
122238,simaal01
121305,robincr01
121526,ruberso01
600917,leclejo01
118607,mccoybe01
115793,henrybi01
116997,kennejo01
816542,willisa01
400158,gibboja01
110962,betzebr01
116712,jonesod01
817858,parkewi01
115232,guinebe01
519317,stantmi03
460069,romerri01
451497,slocubr01
118379,martich01
117429,lambjo01
543900,webbda01
112195,chapmca01
817973,newkial01
820613,baldw02
123868,wallety01
118891,meadolo01
628336,fernajo03
110695,battoch01
115952,hilleed01
664314,flories01
819351,gomezsi01
118752,mcilwst01
606944,carroco01
110524,bancrda01
124575,wordsfa01
121860,schoupe01
425557,bakerje03
656371,diazis01
116403,irvinmo01
119243,monbobi01
122555,sowdebi01
817120,stthola01
110141,allenja01
119247,mondera01
120149,ozmerdo01
118612,mccrefr01
430942,willira01
407878,valvejo01
571862,koberje01
434565,tejedro01
116935,kellobi01
816684,webstwi01
150278,dranske01
663604,lockrbr01
123313,thornan01
117126,kisher01
818794,johns10
118192,malerji01
118956,meoliru01
114381,frankfr02
445933,lahaibr01
656731,megilty01
120164,padgedo01
119387,mormaal01
113909,essiaji01
816729,warre02
121787,schegle01
115823,hernaja01
644433,trompch01
119626,myersra01
119516,mundybi01
114565,gannojo01
407822,rosajo01
120367,pemberu01
118784,mckinal01
408072,bulgeja01
112455,colavro01
123179,tellmto01
571804,jacksbr01
433578,cormila01
682016,woodswi02
124089,wenzfr01
115005,grabore01
674003,bradfco01
119833,nordylo01
543408,koehlto01
621094,callaja01
110510,balenmi01
113090,davidte01
110415,babicjo01
120130,overymi01
117344,kubiate01
820175,carpe03
116885,keefege01
237800,davanje02
235494,rileyma01
112374,clasego01
114684,geierph01
116743,jonnacl01
624641,sosaed01
116413,isbelfr01
818575,lamarcl01
114841,gladmbu01
820568,bashara01
123793,wahlke01
117504,larkite01
111746,burnsge02
136264,jerzemi01
820040,coimbpa01
115842,herrejo02
459376,jimenke01
642456,barrelu01
120763,prichbo01
819598,fabelju01
668948,mccarki01
116813,kaiseal01
136767,chaveer01
117698,lepinpe01
434898,corcoti02
331992,sparkst02
578428,iglesjo01
121047,reisla01
119654,narlebi01
118234,maniocl01
110753,beavee.01
120845,quinnjo02
110100,akerja01
121746,scantpa01
114175,fishene01
119248,moneydo01
111643,bryando01
111796,busheja01
275929,crawfpa02
819636,englilo01
110594,barnhcl01
123709,vergejo01
819078,hendera01
122825,stonege01
118074,macfada01
816552,willima12
123651,vanroma01
656403,ellisdr01
425649,cruzen01
110344,arundtu01
112124,castlsl01
123371,toddal01
111335,bradedo01
120945,raubto01
122082,shawsa01
656252,bradlbo01
118974,merrill01
114803,gillecl01
122121,shemost01
114508,gaettga01
115340,hallbe01
116941,kellyed01
113193,dedriji01
700241,mcgremi01
519405,weinhro01
123248,thomage01
113986,falchan01
111259,bosweda01
112037,carribi01
120523,phillma01
110638,barteki01
121454,rosepe01
666139,lowejo01
818397,lyonsgr01
687014,avilani01
114171,fisheha01
113390,distaal01
110038,acosted01
445615,ramirma03
110575,barnach01
816543,willisi01
819242,gumbs01
118214,malonpa02
119145,millsbu01
112265,chriscu01
122486,snellna01
572827,dunnija01
115105,greenke01
112808,crawfwi01
818491,lindewi01
819013,hinesjo01
282882,skrmema01
122383,smithca01
407836,puffebr01
547379,perezro02
110047,adamssp01
118061,lyttlji01
123619,valenfe01
669193,littlja02
113131,davisbr01
121391,rogerto01
115847,herrito01
642016,roberda11
600965,rodriri04
680837,fitzgry01
120488,peveyma01
119909,o'brito02
121739,scalzjo01
642003,reedco01
113683,dyermi01
431138,rodrijo03
121906,schwado01
120832,quickha01
817032,tatero01
435658,campijo01
122650,stallge02
467008,stroppe01
656212,barnech01
656322,coonrsa01
571539,carasma01
117989,luebkdi01
816827,varonor01
113017,daltoja01
117607,leema02
115256,guster01
123649,vannoja01
113979,fainfe01
116299,hulenbi01
114831,giovaed01
112508,collihu01
110441,bailero01
150160,spiveju01
134460,hincha.01
111609,brownfr02
120012,o'nea01
817739,piercbi03
123974,watkida01
150373,tejermi01
700250,ricebe01
819178,harnege01
110738,beardol01
642232,yarbrry01
118684,mcganda01
111981,cardejo02
685493,yamagsh01
117338,krugear01
672356,ariasga01
117783,lindebo01
276523,redmaju01
641786,lewisky01
118390,mashocl01
120772,princwa01
124495,wockejo01
111740,burneja01
457788,schafjo02
112366,clarkst01
519151,pressry01
112343,clarkro01
820368,brookjo01
621368,hearnta01
116799,justiwa01
122274,sipekdi01
111003,birchju01
119676,nealof01
681624,pagesan01
818610,kindlbi01
542255,inciaen01
502260,pestavi01
111692,burbada01
124640,wysonbi01
110588,barnesa01
656641,latzja01
217915,fordle01
118414,mathemi01
150439,matthga02
120825,quarlbi01
628318,makitka01
116022,hoffest01
121543,ruferru01
124623,wronari01
116651,johnsjo07
475857,cookry01
124767,zimmech01
117506,larkipa01
407798,langery01
117622,leesge01
114385,frankmi01
119244,moncefr01
120828,queenbi01
110756,bechtge01
113645,dunstsh01
113430,doljafr01
446910,rogerbr01
123538,tyreeea01
408193,ishiika01
123527,twitcla01
115632,hawksch01
110211,alvorbi01
112069,cartest01
656820,padilni01
120692,posadle01
641313,anderti01
115757,hendrel01
112391,clemero01
116065,holdebi01
701358,smithca07
689254,fluhama01
111365,bradyst01
691094,wynnera01
115128,greybi01
122201,shueypa01
682175,jacqujo01
624424,confomi01
121334,rocheja01
453214,wrighst01
820656,ashru01
117039,kiefema01
123614,valenjo01
114395,fredejo01
457803,bruceja01
123441,traveal01
115731,helmsto01
116027,hoffmgl01
115311,haidha01
819709,drakebi01
112300,cissebi01
118761,mckaiar01
460075,braunry02
117702,lerchdu01
120481,pettiga01
446373,manzeto01
116717,jonesbo03
501835,russoke01
429712,piefe01
122213,siebldw01
671732,butlela01
819987,coopeto01
124034,wehdebi01
120356,peffemo01
112761,coxla01
657770,stouter01
115405,hancoga01
425877,molinya01
123232,thobeto01
816527,wilso12
408038,clossjd01
119686,neherji01
110676,batesja01
119220,moffejo01
132340,rockejo01
117299,krausle01
113105,davisst02
817315,segrajc01
117303,krieg01
124213,whitije01
122094,sheafda01
123990,wattal01
342992,larocgr01
124586,worthre01
116214,howarst01
116491,jansela01
118766,mckecbi01
407833,buckjo01
427510,toscaca99
110067,adamste01
111324,boylehe01
116924,kellere01
819486,fostele02
115201,grovele01
434634,perryja01
425905,brookfr01
113224,delanbi02
818147,milleed05
816503,wilsole02
119225,moharjo01
117434,lambeot01
117954,lowech01
111895,callijo01
650559,delacbr01
693312,nicolky01
435538,braybi01
117212,knowlto01
121488,rothfr01
122406,smithha04
624415,biggica01
112100,cassipe01
817117,stamphu01
118144,magnuji01
111004,birdfr01
818045,morriba01
118042,lynnje01
112223,chavera01
114895,goldmjo01
119033,middljo01
121222,ripkeca01
474865,borboju01
115628,hawketh01
696030,osunaal02
111417,breedma01
122059,shannsp01
115790,henrydo01
444351,phillky01
427190,gonzafr99
650968,pozoyo01
665795,cabreed02
666624,morelch01
624507,jonesry01
595234,haleyju01
500887,pintojo01
111464,briggbu01
113015,dalrybi01
816559,willijo07
407398,ramosma01
113133,davisbo02
120625,plessra01
818676,jonesru02
150288,mateoru01
118364,martido02
114772,gilbean01
112349,clarkbi01
115389,hammpe01
117509,larocda01
117430,lambly01
117559,lawrebi01
450545,mathido01
150090,jimend'01
122146,shetzjo01
113786,eisenji01
606478,araujpe01
121453,rosepe02
118114,maddeto01
121766,schalra01
817643,quinoto01
816415,zomphch01
116068,holkewa01
110604,barrji01
123928,wardco02
664011,amburtr01
110559,barfije01
816678,welchwi01
119809,nitkoc.01
150440,meloju01
113763,eellsha01
677651,garcilu05
596748,francma02
117306,kreitmi01
114912,gomezlu01
592704,ruffich01
111482,britojo01
820201,campijo02
592767,smylydr01
115600,hastybo01
122122,shepabe01
119212,mmahake01
592330,garnepe01
400146,herndju01
622786,tinocje01
118839,mcnabed01
121798,schenbi01
818815,jenkibi01
113852,engleda01
400012,vininke01
113412,dockige01
656818,overtco01
115453,hardgpa01
119040,mihaljo01
121163,richabi01
819952,craigjo01
820495,blackho01
124198,whitejo02
118516,mcavowi01
111885,callaed01
122832,stonejo02
819567,fernapa01
605486,spangco01
113151,dawsoan01
111205,bonogu01
115170,grimsro01
118476,maymi01
113349,diehler01
112051,carrocl01
667452,julksco01
115510,harribi02
115549,harshja01
407396,harveke01
457130,rottivi01
110646,bartlir01
111372,brainda01
116321,huntke01
118559,mccarfr01
665922,muzzisi01
121134,riccefr01
120549,pickrcl01
434658,davisra01
817173,smithqu01
117111,kirbyji01
660758,fabiasa01
124039,weihepo01
120471,petersi01
118328,martial01
424364,wiggisc01
605512,tuckepr01
665645,castrke01
458919,matthry01
117005,keougma01
115332,haleyra01
150098,bennejo02
686555,colliis01
110445,baileho01
122827,stoneje01
123624,vanalcl01
122143,sherrla01
119754,niarhgu01
819397,gibso03
608672,johnsmi04
112396,clemola01
122462,smithto01
124210,whitffr01
120903,ramirma02
121059,remenbu01
116825,kammwi01
111708,burgobi01
676606,margeni01
816960,thomp07
123573,uphambi01
115684,heaveda01
817965,nixonwi02
607387,ruary01
120789,puccige01
112023,carpepa01
542947,bleieri01
122606,spongca01
420673,watsoma02
124411,wilsole01
116251,hubbske01
116583,johnsed01
116300,huletti01
113000,dailyhu01
119576,murphya01
517629,marteke02
114366,foxenbi01
120173,pageph01
117834,livinpa01
117813,lisiri01
122408,smithja04
150249,bensokr01
123951,warthda01
276536,stechge01
122730,steirri01
120587,pinkhed01
118311,marshfr01
112428,cobbge01
120585,pinelba01
116733,jonesti01
114727,gessnch01
110886,benzjo01
124537,woodjo04
670103,burgora01
117141,kleinch01
115806,heredwi01
110226,anderal02
650960,duartda01
119799,niggejo01
120858,quiseda01
680573,woodssi01
118152,mahafar01
117811,lisjo01
121017,reganph01
124091,werbebi01
121983,seitzke01
114593,garcira01
672724,perazos02
114397,freeded01
122395,smithge01
820449,booneos01
621466,stewadj01
113928,eunicfr01
114328,fostepo01
115859,hershwi01
115184,groskho01
818143,millene01
112259,chozeha01
817810,penal01
119132,millebi04
115620,hausmge01
110560,barfijo01
110456,baineha01
820025,colli04
123196,terreto01
117097,kinnewa01
117422,lamabja01
819702,ducyed01
114260,floydcl01
118252,mansejo01
669105,muckeza01
407820,hancojo01
122033,seymoja01
112156,centepe01
592233,crichst01
150199,roberwi01
820390,brewesh01
115599,hastisc01
621209,moscojo01
660707,monteel01
113243,deloslu01
123943,warneja03
113306,devermi01
408235,erickma01
150029,werthja01
110206,alvarjo01
117619,leewa01
663321,hernani01
817284,sheltje01
693307,dingldi01
119895,o'brijo01
150469,balejo01
110139,allenni01
818250,mccrajo01
113541,drahmbr01
407296,zambrca01
501227,cabreal03
123147,tayloke01
818753,johnshe01
124400,wilsogr01
150107,florejo01
668832,mccanky01
607359,pattosp01
113061,darwije01
111393,branski01
121431,rondehe01
444447,beckch01
501529,deleojo02
117680,lentiji01
435318,stemlst01
117492,lapalpa01
119697,nelsore01
469845,hoffmja01
111084,blasido01
818775,johnsbe03
594838,gosseph01
115665,heardch01
819888,danie04
117886,lonboji01
124643,yanes01
120115,o'tooji01
122182,shookra01
117191,knighra01
123144,taylojo01
433585,francje01
120211,pappajo01
116328,hunteed01
119379,morgabi02
123005,sutthja01
124706,youngpe01
444125,wilsomi02
605138,benjawe01
119916,o'conda02
818702,jones14
543510,mccanja02
121451,rosech01
118920,meistge01
117225,koegepe01
573166,smithmu01
605276,hessda01
123580,urbanja01
643778,webbty01
121604,saberbr01
816592,willicl01
514981,morendi01
110235,anderfe01
115122,gregopa01
124626,wyattjo02
123888,walshto01
124506,wolfra01
112529,colsolo01
407827,calloro01
121670,sandeke01
122848,strahmi01
425796,francje02
121752,scarsst01
819173,harpewa01
681857,olsonre01
819948,creekwi01
123116,taussdo01
817252,simpscl01
113610,dukesto01
425533,ellisja01
112899,cruzhe01
123768,waddeto01
465753,floripe01
118869,mcquigl01
111592,brownst02
113712,eastete01
124345,willipo01
123464,triangu01
110073,adducji01
121989,selleje01
518782,hellwjo01
115343,hallji01
122474,smithro02
118299,marqulu01
124092,werdepe01
454998,carsoma01
446341,richmsc01
434583,furmajj01
118546,mccarbi03
114111,fifeda01
120978,reddiph01
489446,yateski01
116014,hodsoge01
647315,popza01
115036,gramlto01
820151,carteji01
124671,yochile01
112095,caskied01
119130,millebi01
122405,smithha02
818372,malon03
548092,takahke01
520976,beltren01
120340,peaslma01
333492,huffau01
119246,mondari01
818392,lyonsji01
119081,milleha02
112211,charled01
118005,lundbja01
112539,comisch01
117034,khalisa01
602115,guerrga01
118370,martijo04
112889,cruiswa01
116279,hugheji02
118186,malarbi01
112693,corneje01
112457,colbecr01
117560,lawryot01
120726,powelro01
111881,calihwi01
820455,booneal01
820708,anderle01
120338,pearsik01
118904,medwijo01
119146,millsev01
122902,stuelge01
121223,ripkebi01
123611,valenel01
602922,rondojo02
121462,rosengo01
643524,schwifr01
678246,vargami01
115416,haneyfr01
121353,rodrife01
453269,boescbr01
111433,bresnro01
816983,thomacl03
819822,deanbo01
121142,ricepa01
113473,doranbi01
492474,brownda99
116818,kalahjo01
117850,lockebo01
112550,conceon01
116991,kennebi02
122037,shaff01
117805,liponjo01
666397,julieed01
817749,phelpro01
115011,gradyjo01
819117,hayes03
451705,rosaral01
817958,norto02
817337,scott04
114871,glennjo02
117268,koshocl01
425864,ojedami01
114320,fortuti01
656685,martibr01
661395,duranjh01
124456,winkege01
820697,applegi01
450282,perkigl01
465657,soriajo01
122298,skinnjo01
121013,reevebo01
680776,duranja01
446436,barkese01
818977,holmeph01
120007,olsonte01
116284,hughero01
115482,harlola01
113498,dougljo01
687396,headrbr01
124366,willoji01
120687,portebo01
122206,shupevi01
116290,hugheto04
464426,phippde01
817886,paige02
113422,doherjo01
121724,savidra01
123576,upshace01
112699,correvi01
117385,laboyco01
635903,rowlech01
492614,adairbi99
626929,thorple01
116179,housepa01
119574,murphbi01
119489,mullato01
460022,greenty02
448179,hillri01
118765,mckeaed01
430304,cerroju01
680577,keirsda01
431162,staufti01
121266,robbibr01
110993,bilbrji01
118358,martial02
434672,smithch08
112612,conwadi01
118125,madisda01
657658,leebr01
122909,stupejo01
116155,horneja01
453895,ryanbr01
117507,larkist01
121111,reynobo01
116692,joneshe01
818592,knighda01
427427,rigglji99
122701,stearec01
122006,seradbi01
115592,hassabi01
122073,shawal02
571681,fuentre01
123369,tobinpa01
122738,stenhda01
115940,hillje01
451257,gabbaka01
641755,kinlety01
123674,vaughfr01
123792,wagnebi01
646240,deverra01
820469,blevifo01
425561,waterch01
676680,cosgrto01
115027,grahaja01
121274,robercu01
111095,blaziro01
400021,borchjo01
819498,foremsy01
818365,mannife01
110457,bairdo01
110779,beckwjo01
115829,hernape01
111604,brownea01
276341,kellekr01
116056,hohnhed01
113819,ellisro02
119316,mooreba01
543634,perryry01
692585,fernaya01
571057,garcefr01
113847,endicbi01
659275,lametdi01
112206,chapmfr02
458701,exposlu01
676679,vazqulu01
121210,rileyji01
134360,smithbo06
115252,gunnihy01
117535,lauch01
819286,greenju02
119139,millibi01
123853,wallst01
113950,eversjo02
817578,renfrch01
119992,olivodi01
455025,santoch01
450641,berryqu01
816547,willipo02
594795,daytogr01
489002,johnsst02
122670,stanljo01
119650,napolda01
818217,mckingr01
818991,hollicu01
110943,berthha01
670231,ravejo01
110320,armbred01
111113,bloombu01
816450,yancebi01
111765,burral01
119430,morynwa01
818960,houstje01
114963,goossgr01
457493,riggash01
111656,buckega02
116037,hoffojo01
819973,corteau01
425851,brownje02
115907,higgiir01
349192,natiojo01
122869,streuwa01
116995,kennear01
117944,lovetle01
117103,kinzema01
519421,wilkian01
818090,moodybl01
121552,rumlewi01
111170,bolenst01
116312,humphbe01
119041,mikkepe01
113814,ellisbe01
493472,campber01
123729,vinsoch01
817599,reedal01
123842,walketo04
118312,marshto01
817862,parkeso01
116105,holmedu01
112832,crishpa01
112531,colucbo01
118780,mckeola01
501874,mickoka01
118109,maddele01
115200,groveor01
110680,batesbi01
124637,wynnebi01
150311,barcelo01
111657,buckega01
817962,normaga01
817013,taylojo04
114996,goulini01
119683,neemaca01
817929,omsal01
120539,pichahi01
120083,osborbo01
277405,milleju01
120568,piersji01
112661,copelma01
121577,ruszkha01
120671,popovpa01
114754,gibsono01
116647,johnsdi01
112598,conrowi01
118587,mcconra01
117190,knighlo01
407859,cassisc01
121697,santoro01
110713,bautijo01
407842,verasjo01
117156,klinest01
124459,winnihe01
114659,gaudeji01
520980,baezpe01
805427,sommedr01
119781,niedeto01
112860,crosbke01
435080,diamoth01
123417,torveke01
117227,koehlpi01
115477,harkijo01
124423,wilsomi01
678391,vivasjo01
124071,wellsda01
113624,dundoed01
492647,hartji99
819056,hernach02
111436,bretoji01
119189,mitchcl01
819704,duanycl01
592464,kickhmi01
120042,ordazlu01
113929,eusebto01
440053,espadjo99
112563,conleed01
819384,gillge02
121050,reisepe01
121108,reynoha01
119508,mulredo01
123803,walbema01
117552,lawve01
492675,owenspa99
117522,laskebi01
118855,mcnerje01
666154,kauffka01
115028,grahask01
406953,austije01
123384,tomasan01
545346,leeza01
123171,tedroal01
448296,lucased01
116206,howarfr02
118913,meersru01
118756,mcintti01
112775,crabtti01
493159,wadats01
622088,antonte01
596129,vogelda01
111377,bramhar01
121750,scarrru01
407777,brousbe01
111051,bladera01
150374,arnolja01
120611,pitzhe01
116894,keenvi01
111068,blancjo01
664192,lucchjo01
120061,o'routo01
120354,peeryre01
504083,rondojo01
119725,neubaha01
817376,sandele01
674944,guentse01
117274,kostefr01
113077,davalvi01
121585,ryancy01
123549,uhlaete01
506702,leonsa01
120328,pearcfr01
110157,allendi01
118016,lushbi01
115717,heisero01
112358,clarkgr01
150325,liefeje01
122420,smithjo04
502171,cobbal01
117333,krugch01
425555,cabreda01
112072,carutbo01
110408,ayraujo01
113345,dicksla01
117942,lovenly01
116146,hoppele01
122315,slattmi01
118627,mcdavra01
816472,woolred01
113076,davalyo01
457422,dillati01
820618,bailepe01
112780,craigge01
113301,dettoto01
113556,drescbi01
113514,downeto01
110584,barnelu01
458220,vasques01
110722,bealljo01
116672,jonesch04
608372,suganto01
110830,bellke01
605374,mckiran01
121941,scottmi03
435179,olsensc01
118218,malonpa01
458567,sonnaan01
542924,belivje01
123510,turnech01
407133,macrasc01
120107,osunaan01
119722,nettlmo01
121788,scheica01
219294,sabeler01
124488,witmero01
468517,ramirel02
114790,gilhage01
116974,kendaja01
122174,shiveiv01
119797,nieveju01
460349,rosaca01
400071,hartja01
605233,fishede01
121693,santibe01
136304,delosva01
112784,cramje01
817944,odomsa01
120862,rabech01
122275,sipinjo01
122530,somered01
407489,overbly01
111288,bowensa01
407851,martilu01
123444,traxlbr01
117658,lejafr01
818046,morrial01
113989,falkch01
120511,phillde01
114177,fishebo01
425562,chulkvi01
115061,grayda01
117499,larkeno01
116854,karstjo01
121151,richaru01
123807,waldefr01
116661,jonesal02
806185,birdsha01
122139,shermda01
115901,hicksjo01
112789,cranddo01
115744,hendeda01
123498,tucketo02
547989,abreujo02
122642,staigro01
430948,callaal01
110939,berryda01
818258,mccauro01
115504,harrebi02
113720,eavesva01
114415,freibve01
113901,esperdu01
448287,frenclu01
282327,daviska01
117142,kleinlo01
124707,youngma01
123787,wagnema01
121467,rosenla01
121061,remmewi01
502110,martijd02
676646,reksza01
819808,dedearu01
112868,crossmo01
669289,espinsa01
120778,prolymi01
691785,mayerma01
121393,roggega01
430953,denneky01
818688,jonesbr03
118133,magalev01
493133,kurodhi01
112905,cruziv01
114780,gilbela01
407488,santoan01
111695,burchal01
820564,bauchha01
455126,nelsoch01
818120,mitchbo04
110136,alicelu01
114561,gandich01
118997,metkoca01
668716,murdono01
112236,cheveto01
677223,larseja01
545114,o'malwa99
