"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
"Schoop, Jonathan",570731,2017,675,487,0.293,0.271,0.0219999999999999,0.503,0.441,0.062,0.355,0.33,0.0249999999999999
"Abreu, José",547989,2017,675,506,0.304,0.29,0.014,0.552,0.52,0.032,0.377,0.364,0.013
"Hosmer, Eric",543333,2017,671,501,0.318,0.286,0.032,0.498,0.454,0.0439999999999999,0.376,0.352,0.024
"Markakis, Nick",455976,2017,670,486,0.275,0.269,0.006,0.384,0.382,0.002,0.321,0.32,0.001
"Encarnación, Edwin",429665,2017,669,426,0.258,0.266,-0.008,0.504,0.53,-0.026,0.373,0.389,-0.016
"Santana, Carlos",467793,2017,667,479,0.259,0.266,-0.007,0.455,0.463,-0.008,0.35,0.359,-0.009
"Cabrera, Melky",466320,2017,666,554,0.285,0.297,-0.012,0.423,0.426,-0.003,0.319,0.331,-0.012
"Bryant, Kris",592178,2017,665,427,0.295,0.26,0.0349999999999999,0.537,0.497,0.04,0.399,0.376,0.023
"Castellanos, Nick",592206,2017,665,477,0.272,0.293,-0.0209999999999999,0.49,0.542,-0.052,0.341,0.373,-0.0319999999999999
"Goldschmidt, Paul",502671,2017,664,415,0.297,0.284,0.013,0.563,0.56,0.0029999999999998,0.4,0.397,0.003
"Galvis, Freddy",520471,2017,663,503,0.255,0.242,0.013,0.382,0.36,0.022,0.298,0.286,0.012
"Altuve, Jose",514888,2017,662,511,0.346,0.291,0.0549999999999999,0.547,0.477,0.07,0.405,0.36,0.045
"Benintendi, Andrew",643217,2017,658,470,0.271,0.265,0.006,0.424,0.435,-0.011,0.332,0.338,-0.006
"Calhoun, Kole",594777,2017,654,441,0.244,0.249,-0.005,0.392,0.412,-0.0199999999999999,0.315,0.327,-0.012
"Davis, Khris",501981,2017,652,378,0.247,0.259,-0.012,0.528,0.575,-0.0469999999999999,0.361,0.387,-0.026
"Odor, Rougned",596059,2017,651,449,0.204,0.23,-0.026,0.397,0.404,-0.007,0.272,0.289,-0.0169999999999999
"McCutchen, Andrew",457705,2017,650,457,0.279,0.278,0.001,0.486,0.476,0.01,0.36,0.358,0.002
"Seager, Kyle",572122,2017,650,474,0.249,0.258,-0.009,0.45,0.477,-0.0269999999999999,0.326,0.344,-0.0179999999999999
"Myers, Wil",571976,2017,649,394,0.243,0.234,0.0089999999999999,0.464,0.442,0.022,0.335,0.33,0.005
"Canó, Robinson",429664,2017,648,510,0.28,0.294,-0.0139999999999999,0.453,0.486,-0.0329999999999999,0.334,0.355,-0.0209999999999999
"Duvall, Adam",594807,2017,647,428,0.249,0.226,0.0229999999999999,0.48,0.42,0.06,0.327,0.301,0.026
"Simmons, Andrelton",592743,2017,647,530,0.278,0.261,0.017,0.421,0.381,0.0399999999999999,0.323,0.307,0.016
"Lowrie, Jed",476704,2017,645,470,0.277,0.289,-0.0119999999999999,0.448,0.481,-0.0329999999999999,0.347,0.365,-0.018
"Cruz, Nelson",443558,2017,645,423,0.288,0.288,0.0,0.549,0.597,-0.0479999999999999,0.385,0.405,-0.02
"Ramírez, José",608070,2017,645,521,0.318,0.302,0.016,0.583,0.487,0.0959999999999999,0.396,0.36,0.036
"Cain, Lorenzo",456715,2017,645,486,0.3,0.3,0.0,0.44,0.432,0.008,0.347,0.348,-0.001
"Smoak, Justin",475253,2017,637,434,0.27,0.278,-0.008,0.529,0.567,-0.0379999999999999,0.371,0.39,-0.019
"Pujols, Albert",405395,2017,636,504,0.241,0.262,-0.021,0.386,0.444,-0.0579999999999999,0.286,0.316,-0.03
"Choo, Shin-Soo",425783,2017,636,418,0.261,0.269,-0.008,0.423,0.476,-0.0529999999999999,0.339,0.367,-0.0279999999999999
"Lamb, Jake",571875,2017,635,389,0.248,0.253,-0.005,0.487,0.466,0.0209999999999999,0.353,0.353,0.0
"Upton, Justin",457708,2017,635,378,0.273,0.255,0.018,0.54,0.508,0.032,0.378,0.361,0.017
"Bogaerts, Xander",593428,2017,635,457,0.273,0.243,0.03,0.403,0.332,0.071,0.321,0.287,0.034
"Jones, Adam",430945,2017,635,488,0.285,0.263,0.0219999999999999,0.466,0.438,0.028,0.334,0.317,0.017
"Hamilton, Billy",571740,2017,633,456,0.247,0.239,0.008,0.335,0.289,0.046,0.278,0.262,0.016
"Pillar, Kevin",607680,2017,632,498,0.256,0.27,-0.014,0.404,0.401,0.003,0.302,0.311,-0.009
"Suárez, Eugenio",553993,2017,632,392,0.26,0.261,-0.001,0.461,0.439,0.022,0.356,0.352,0.004
"Merrifield, Whit",593160,2017,630,507,0.288,0.275,0.0129999999999999,0.46,0.454,0.006,0.332,0.327,0.005
"Escobar, Alcides",444876,2017,629,508,0.25,0.253,-0.003,0.357,0.355,0.002,0.269,0.272,-0.003
"Springer, George",543807,2017,628,441,0.283,0.288,-0.005,0.522,0.528,-0.006,0.376,0.384,-0.008
"Dickerson, Corey",572816,2017,628,438,0.282,0.255,0.0269999999999999,0.49,0.444,0.0459999999999999,0.341,0.314,0.027
"Bregman, Alex",608324,2017,626,467,0.284,0.274,0.0099999999999999,0.475,0.439,0.0359999999999999,0.351,0.338,0.0129999999999999
"Franco, Maikel",596748,2017,623,485,0.23,0.246,-0.0159999999999999,0.409,0.397,0.0119999999999999,0.292,0.303,-0.011
"Carpenter, Matt",572761,2017,622,379,0.241,0.253,-0.012,0.451,0.481,-0.0299999999999999,0.361,0.379,-0.018
"Bell, Josh",605137,2017,620,436,0.255,0.256,-0.001,0.466,0.427,0.039,0.338,0.329,0.009
"Souza Jr., Steven",519306,2017,617,347,0.239,0.238,0.001,0.459,0.458,0.001,0.348,0.35,-0.002
"Bruce, Jay",457803,2017,617,419,0.254,0.261,-0.007,0.508,0.501,0.007,0.35,0.354,-0.004
"Mazara, Nomar",608577,2017,616,430,0.253,0.248,0.005,0.422,0.424,-0.002,0.317,0.318,-0.001
"Seager, Corey",608369,2017,613,411,0.295,0.296,-0.001,0.479,0.517,-0.038,0.364,0.38,-0.016
"Kinsler, Ian",435079,2017,613,465,0.236,0.256,-0.02,0.412,0.428,-0.016,0.313,0.328,-0.015
"Morales, Kendrys",434778,2017,608,428,0.25,0.27,-0.02,0.445,0.512,-0.067,0.32,0.354,-0.0339999999999999
"Santana, Domingo",570267,2017,607,350,0.278,0.266,0.012,0.505,0.461,0.0439999999999999,0.372,0.355,0.017
"Shaw, Travis",543768,2017,606,404,0.273,0.251,0.022,0.513,0.44,0.073,0.361,0.328,0.0329999999999999
"Anderson, Tim",641313,2017,606,428,0.257,0.24,0.017,0.402,0.381,0.021,0.288,0.274,0.0139999999999999
"Healy, Ryon",592387,2017,605,436,0.271,0.253,0.018,0.451,0.446,0.005,0.32,0.313,0.007
"Rendon, Anthony",543685,2017,605,432,0.301,0.275,0.0259999999999999,0.533,0.478,0.055,0.394,0.369,0.025
"Phillips, Brandon",408252,2017,604,502,0.285,0.272,0.0129999999999999,0.416,0.38,0.0359999999999999,0.316,0.3,0.016
"Trumbo, Mark",444432,2017,603,411,0.234,0.237,-0.0029999999999999,0.397,0.403,-0.006,0.295,0.3,-0.005
"Morrison, Logan",489149,2017,601,366,0.246,0.253,-0.007,0.516,0.511,0.005,0.363,0.368,-0.005
"Moustakas, Mike",519058,2017,598,467,0.272,0.268,0.004,0.521,0.492,0.029,0.345,0.338,0.0069999999999999
"Mauer, Joe",408045,2017,597,445,0.305,0.308,-0.003,0.417,0.469,-0.0519999999999999,0.349,0.368,-0.019
"Reynolds, Mark",448602,2017,593,348,0.267,0.224,0.043,0.487,0.424,0.063,0.357,0.32,0.0369999999999999
"Murphy, Daniel",502517,2017,593,460,0.322,0.301,0.021,0.543,0.492,0.051,0.385,0.359,0.026
"Rosario, Eddie",592696,2017,589,448,0.29,0.264,0.0259999999999999,0.507,0.478,0.029,0.349,0.332,0.0169999999999999
"Mancini, Trey",641820,2017,586,408,0.293,0.264,0.0289999999999999,0.488,0.481,0.007,0.349,0.338,0.0109999999999999
"Headley, Chase",452104,2017,586,388,0.273,0.25,0.023,0.406,0.387,0.019,0.329,0.316,0.013
"Realmuto, J.T.",592663,2017,579,429,0.278,0.279,-0.001,0.451,0.444,0.007,0.332,0.335,-0.003
"Peralta, David",444482,2017,577,434,0.293,0.262,0.0309999999999999,0.444,0.399,0.0449999999999999,0.342,0.316,0.026
"Hernández, César",514917,2017,577,408,0.294,0.271,0.0229999999999999,0.421,0.396,0.0249999999999999,0.346,0.331,0.0149999999999999
"Zimmerman, Ryan",475582,2017,576,403,0.303,0.29,0.013,0.573,0.555,0.0179999999999999,0.387,0.378,0.009
"Frazier, Todd",453943,2017,576,354,0.213,0.234,-0.021,0.428,0.455,-0.027,0.335,0.355,-0.0199999999999999
"Moreland, Mitch",519048,2017,576,393,0.246,0.271,-0.025,0.443,0.532,-0.089,0.326,0.371,-0.0449999999999999
"Beckham, Tim",542921,2017,575,368,0.278,0.261,0.017,0.454,0.446,0.008,0.334,0.327,0.007
"Panik, Joe",605412,2017,573,468,0.288,0.256,0.0319999999999999,0.421,0.374,0.0469999999999999,0.329,0.307,0.022
"Puig, Yasiel",624577,2017,570,404,0.263,0.269,-0.006,0.487,0.492,-0.005,0.349,0.359,-0.01
"Crawford, Brandon",543063,2017,570,414,0.253,0.241,0.012,0.403,0.394,0.009,0.301,0.302,-0.001
"Gregorius, Didi",544369,2017,569,471,0.287,0.262,0.0249999999999999,0.478,0.385,0.0929999999999999,0.335,0.294,0.041
"Kepler, Max",596146,2017,568,401,0.243,0.244,-0.001,0.425,0.375,0.0499999999999999,0.315,0.302,0.013
"Posey, Buster",457763,2017,568,433,0.32,0.277,0.0429999999999999,0.462,0.443,0.019,0.366,0.345,0.021
"Taylor, Chris",621035,2017,568,373,0.288,0.27,0.0179999999999999,0.496,0.453,0.0429999999999999,0.361,0.342,0.0189999999999999
"Segura, Jean",516416,2017,566,442,0.3,0.272,0.0279999999999999,0.427,0.402,0.0249999999999999,0.334,0.315,0.019
"Gurriel, Yuli",493329,2017,564,473,0.299,0.287,0.012,0.486,0.435,0.0509999999999999,0.344,0.326,0.0179999999999999
"Herrera, Odúbel",546318,2017,563,402,0.281,0.261,0.02,0.452,0.408,0.044,0.329,0.308,0.021
"Reyes, José",408314,2017,561,430,0.246,0.238,0.008,0.413,0.346,0.067,0.312,0.29,0.022
"García, Avisaíl",541645,2017,561,408,0.33,0.296,0.034,0.506,0.513,-0.007,0.375,0.365,0.01
"Mercer, Jordy",474568,2017,558,416,0.255,0.254,0.001,0.406,0.374,0.032,0.308,0.299,0.009
"Story, Trevor",596115,2017,555,313,0.239,0.217,0.0219999999999999,0.457,0.409,0.048,0.323,0.299,0.024
"Ramirez, Hanley",434670,2017,553,380,0.242,0.264,-0.022,0.429,0.482,-0.0529999999999999,0.318,0.347,-0.0289999999999999
"Thames, Eric",519346,2017,551,306,0.247,0.228,0.0189999999999999,0.518,0.455,0.063,0.369,0.342,0.0269999999999999
"Swanson, Dansby",621020,2017,551,372,0.232,0.244,-0.0119999999999999,0.324,0.343,-0.019,0.276,0.295,-0.0189999999999999
"Gamel, Ben",592325,2017,550,391,0.275,0.254,0.021,0.413,0.378,0.0349999999999999,0.315,0.297,0.018
"Bellinger, Cody",641355,2017,548,337,0.267,0.254,0.013,0.581,0.54,0.0409999999999999,0.38,0.365,0.015
"Arcia, Orlando",606115,2017,548,411,0.277,0.243,0.034,0.407,0.352,0.0549999999999999,0.309,0.278,0.0309999999999999
"Polanco, Jorge",593871,2017,544,423,0.256,0.24,0.016,0.41,0.362,0.0479999999999999,0.309,0.291,0.018
"Joyce, Matt",459964,2017,544,363,0.243,0.254,-0.011,0.473,0.48,-0.007,0.343,0.356,-0.0129999999999999
"Turner, Justin",457759,2017,543,409,0.322,0.298,0.024,0.53,0.548,-0.018,0.4,0.399,0.001
"Molina, Yadier",425877,2017,543,437,0.273,0.272,0.001,0.439,0.462,-0.023,0.316,0.33,-0.014
"Span, Denard",452655,2017,542,430,0.272,0.283,-0.0109999999999999,0.427,0.409,0.018,0.325,0.327,-0.002
"Harrison, Josh",543281,2017,542,401,0.272,0.252,0.02,0.432,0.39,0.0419999999999999,0.332,0.311,0.021
"Gordon, Alex",460086,2017,541,356,0.208,0.225,-0.017,0.315,0.358,-0.0429999999999999,0.269,0.296,-0.0269999999999999
"Bradley Jr., Jackie",598265,2017,541,360,0.245,0.238,0.007,0.402,0.407,-0.0049999999999999,0.313,0.316,-0.003
"Cabrera, Asdrúbal",452678,2017,540,402,0.28,0.264,0.016,0.434,0.43,0.004,0.338,0.331,0.007
"Pence, Hunter",452254,2017,539,395,0.26,0.255,0.005,0.385,0.425,-0.0399999999999999,0.303,0.319,-0.016
"González, Carlos",471865,2017,534,357,0.262,0.235,0.027,0.423,0.367,0.0559999999999999,0.327,0.303,0.024
"Sánchez, Yolmer",570560,2017,534,384,0.267,0.241,0.026,0.413,0.356,0.0569999999999999,0.313,0.285,0.028
"Reddick, Josh",502210,2017,533,418,0.314,0.291,0.023,0.484,0.44,0.0439999999999999,0.357,0.34,0.0169999999999999
"Joseph, Tommy",571830,2017,533,369,0.24,0.238,0.002,0.432,0.401,0.0309999999999999,0.305,0.298,0.007
"Gallo, Joey",608336,2017,532,253,0.209,0.222,-0.013,0.537,0.557,-0.02,0.364,0.377,-0.013
"Schebler, Scott",594988,2017,531,353,0.233,0.256,-0.0229999999999999,0.484,0.493,-0.009,0.33,0.348,-0.0179999999999999
"Pham, Tommy",502054,2017,530,332,0.306,0.278,0.0279999999999999,0.52,0.481,0.039,0.398,0.377,0.021
"Cabrera, Miguel",408234,2017,529,362,0.249,0.282,-0.0329999999999999,0.399,0.521,-0.122,0.313,0.37,-0.0569999999999999
"Margot, Manuel",622534,2017,529,386,0.263,0.259,0.004,0.409,0.369,0.0399999999999999,0.309,0.3,0.009
"Granderson, Curtis",434158,2017,527,329,0.212,0.225,-0.013,0.452,0.454,-0.002,0.33,0.34,-0.01
"Sánchez, Gary",596142,2017,525,355,0.278,0.288,-0.0099999999999999,0.531,0.552,-0.021,0.368,0.385,-0.017
"Davis, Chris",448801,2017,524,265,0.215,0.223,-0.008,0.423,0.447,-0.024,0.312,0.329,-0.017
"Alonso, Yonder",475174,2017,521,333,0.266,0.26,0.006,0.501,0.497,0.004,0.366,0.362,0.004
"Peraza, José",606299,2017,518,421,0.259,0.282,-0.0229999999999999,0.324,0.365,-0.0409999999999999,0.273,0.301,-0.0279999999999999
"Gonzalez, Marwin",503556,2017,515,361,0.303,0.247,0.0559999999999999,0.53,0.408,0.122,0.382,0.32,0.062
"Freeman, Freddie",518692,2017,514,347,0.307,0.289,0.018,0.586,0.591,-0.005,0.407,0.403,0.0039999999999999
"Solarte, Yangervis",500208,2017,512,409,0.255,0.242,0.013,0.416,0.376,0.0399999999999999,0.311,0.295,0.016
"Buxton, Byron",621439,2017,511,319,0.253,0.236,0.017,0.413,0.387,0.0259999999999999,0.312,0.298,0.014
"Beltrán, Carlos",136860,2017,509,371,0.231,0.229,0.002,0.383,0.369,0.014,0.283,0.284,-0.001
"Báez, Javier",595879,2017,508,333,0.273,0.234,0.039,0.48,0.423,0.0569999999999999,0.326,0.291,0.035
"Trout, Mike",545361,2017,507,316,0.306,0.294,0.012,0.629,0.589,0.04,0.437,0.425,0.012
"Cozart, Zack",446359,2017,507,364,0.297,0.255,0.0419999999999999,0.548,0.4,0.148,0.392,0.33,0.062
"Freese, David",501896,2017,503,314,0.263,0.258,0.005,0.371,0.395,-0.024,0.326,0.341,-0.015
"Valencia, Danny",502143,2017,500,336,0.256,0.242,0.014,0.411,0.381,0.0299999999999999,0.311,0.301,0.01
"Escobar, Eduardo",500871,2017,499,363,0.254,0.258,-0.004,0.449,0.463,-0.014,0.32,0.331,-0.011
"Perez, Salvador",521692,2017,498,381,0.268,0.275,-0.007,0.495,0.532,-0.037,0.329,0.349,-0.0199999999999999
"Gennett, Scooter",571697,2017,497,349,0.295,0.249,0.0459999999999999,0.531,0.427,0.104,0.367,0.312,0.0549999999999999
"Zobrist, Ben",450314,2017,496,369,0.232,0.258,-0.0259999999999999,0.375,0.399,-0.024,0.302,0.324,-0.022
"Donaldson, Josh",518626,2017,496,306,0.27,0.259,0.011,0.559,0.55,0.009,0.396,0.392,0.004
"Harper, Bryce",547180,2017,492,324,0.319,0.294,0.025,0.595,0.55,0.0449999999999999,0.416,0.394,0.0219999999999999
"Fowler, Dexter",451594,2017,491,323,0.264,0.276,-0.012,0.488,0.464,0.0239999999999999,0.358,0.358,0.0
"Núñez, Eduardo",456488,2017,491,416,0.313,0.259,0.0539999999999999,0.46,0.356,0.104,0.342,0.284,0.058
"Duda, Lucas",446263,2017,491,290,0.217,0.238,-0.0209999999999999,0.496,0.485,0.011,0.341,0.348,-0.0069999999999999
"Iglesias, Jose",578428,2017,489,402,0.255,0.259,-0.004,0.369,0.332,0.0369999999999999,0.283,0.275,0.0079999999999999
"Martinez, J.D.",502110,2017,489,308,0.303,0.3,0.003,0.69,0.693,-0.003,0.43,0.432,-0.002
"Schwarber, Kyle",656941,2017,486,272,0.211,0.224,-0.013,0.467,0.488,-0.0209999999999999,0.333,0.347,-0.0139999999999999
"Spangenberg, Cory",605486,2017,486,319,0.264,0.238,0.026,0.401,0.376,0.025,0.313,0.295,0.018
"Napoli, Mike",435063,2017,484,265,0.193,0.201,-0.008,0.428,0.447,-0.019,0.302,0.313,-0.011
"Sanó, Miguel",593934,2017,483,252,0.264,0.24,0.024,0.507,0.496,0.011,0.361,0.348,0.013
"Grandal, Yasmani",518735,2017,482,312,0.247,0.21,0.037,0.459,0.38,0.079,0.325,0.283,0.042
"Gyorko, Jedd",576397,2017,481,328,0.272,0.234,0.038,0.472,0.428,0.0439999999999999,0.344,0.32,0.0239999999999999
"Correa, Carlos",621043,2017,481,334,0.315,0.311,0.004,0.55,0.553,-0.003,0.394,0.397,-0.003
"Lucroy, Jonathan",518960,2017,481,376,0.265,0.257,0.008,0.371,0.358,0.013,0.311,0.308,0.003
"Heyward, Jason",518792,2017,480,369,0.259,0.264,-0.005,0.389,0.393,-0.004,0.311,0.319,-0.008
"Drury, Brandon",592273,2017,480,344,0.267,0.257,0.01,0.447,0.415,0.032,0.325,0.312,0.013
"Renfroe, Hunter",592669,2017,479,306,0.231,0.229,0.002,0.467,0.44,0.027,0.316,0.309,0.007
"Castro, Starlin",516770,2017,473,353,0.3,0.26,0.0399999999999999,0.454,0.408,0.046,0.338,0.306,0.032
"Maldonado, Martín",455117,2017,471,319,0.221,0.21,0.011,0.368,0.364,0.004,0.279,0.275,0.004
"Kemp, Matt",461314,2017,466,340,0.276,0.286,-0.0099999999999999,0.463,0.506,-0.0429999999999999,0.328,0.349,-0.0209999999999999
"Pollock, AJ",572041,2017,466,354,0.266,0.28,-0.014,0.471,0.445,0.0259999999999999,0.34,0.341,-0.001
"Wieters, Matt",446308,2017,465,332,0.225,0.232,-0.007,0.344,0.367,-0.023,0.273,0.287,-0.0139999999999999
"Dietrich, Derek",518618,2017,464,312,0.249,0.253,-0.004,0.424,0.415,0.009,0.324,0.326,-0.002
"Pedroia, Dustin",456030,2017,463,364,0.293,0.279,0.0139999999999999,0.392,0.373,0.019,0.331,0.323,0.008
"Broxton, Keon",542979,2017,463,241,0.22,0.222,-0.002,0.42,0.416,0.004,0.308,0.309,-0.001
"Goins, Ryan",572365,2017,459,332,0.237,0.212,0.0249999999999999,0.356,0.311,0.0449999999999999,0.278,0.263,0.015
"Pérez, Hernán",541650,2017,458,359,0.259,0.255,0.004,0.414,0.38,0.0339999999999999,0.298,0.288,0.01
"Grossman, Robbie",543257,2017,456,307,0.246,0.273,-0.027,0.38,0.399,-0.019,0.329,0.35,-0.0209999999999999
"Frazier, Adam",624428,2017,454,353,0.276,0.281,-0.005,0.399,0.391,0.008,0.322,0.326,-0.004
"Belt, Brandon",474832,2017,451,279,0.241,0.265,-0.024,0.469,0.53,-0.061,0.352,0.385,-0.033
"Maybin, Cameron",457727,2017,450,303,0.228,0.233,-0.005,0.365,0.349,0.016,0.3,0.301,-0.001
"Walker, Neil",435522,2017,448,311,0.265,0.259,0.006,0.439,0.418,0.021,0.346,0.34,0.0059999999999999
"Turner, Trea",607208,2017,447,333,0.284,0.273,0.0109999999999999,0.451,0.428,0.023,0.338,0.329,0.009
"DeJong, Paul",657557,2017,443,294,0.285,0.264,0.0209999999999999,0.532,0.487,0.045,0.359,0.335,0.0239999999999999
"Davidson, Matt",571602,2017,443,254,0.22,0.216,0.004,0.452,0.461,-0.009,0.297,0.304,-0.007
"Grichuk, Randal",545341,2017,442,281,0.238,0.244,-0.006,0.473,0.501,-0.028,0.315,0.332,-0.017
"Conforto, Michael",624424,2017,440,262,0.279,0.259,0.02,0.555,0.517,0.038,0.392,0.377,0.015
"DeShields, Delino",592261,2017,440,284,0.269,0.209,0.06,0.367,0.307,0.06,0.315,0.275,0.0399999999999999
"Forsythe, Logan",523253,2017,439,257,0.224,0.236,-0.0119999999999999,0.327,0.384,-0.0569999999999999,0.307,0.332,-0.025
"Villar, Jonathan",542340,2017,436,274,0.241,0.218,0.0229999999999999,0.372,0.333,0.0389999999999999,0.287,0.266,0.0209999999999999
"Zunino, Mike",572287,2017,435,228,0.251,0.22,0.031,0.509,0.466,0.0429999999999999,0.355,0.329,0.0259999999999999
"Martinez, Victor",400121,2017,435,331,0.255,0.264,-0.009,0.372,0.44,-0.068,0.303,0.334,-0.031
"Jay, Jon",445055,2017,433,304,0.296,0.277,0.0189999999999999,0.375,0.358,0.017,0.33,0.32,0.01
"Taylor, Michael A.",572191,2017,432,265,0.271,0.233,0.038,0.486,0.425,0.061,0.338,0.302,0.036
"Bour, Justin",571506,2017,429,286,0.289,0.276,0.0129999999999999,0.536,0.516,0.02,0.374,0.368,0.006
"Contreras, Willson",575929,2017,428,282,0.276,0.26,0.016,0.499,0.475,0.024,0.362,0.351,0.011
"Holliday, Matt",407812,2017,427,264,0.231,0.232,-0.001,0.432,0.435,-0.003,0.32,0.333,-0.013
"Heredia, Guillermo",628338,2017,426,324,0.249,0.239,0.01,0.337,0.321,0.016,0.288,0.281,0.0069999999999999
"Gómez, Carlos",460576,2017,426,249,0.255,0.246,0.009,0.462,0.44,0.022,0.343,0.335,0.008
"Braun, Ryan",460075,2017,425,308,0.268,0.269,-0.001,0.487,0.476,0.011,0.347,0.348,-0.001
"Parra, Gerardo",467827,2017,425,334,0.309,0.272,0.0369999999999999,0.452,0.403,0.0489999999999999,0.337,0.311,0.026
"Barnhart, Tucker",571466,2017,423,310,0.27,0.267,0.003,0.403,0.392,0.011,0.317,0.314,0.003
"Bonifacio, Jorge",593528,2017,422,267,0.255,0.253,0.002,0.432,0.452,-0.02,0.323,0.331,-0.008
"Kiermaier, Kevin",595281,2017,421,286,0.276,0.234,0.042,0.45,0.371,0.079,0.337,0.293,0.044
"Hedges, Austin",595978,2017,417,269,0.214,0.196,0.0179999999999999,0.398,0.344,0.054,0.278,0.253,0.025
"Happ, Ian",664023,2017,413,241,0.253,0.246,0.007,0.514,0.477,0.037,0.349,0.336,0.0129999999999999
"Altherr, Aaron",571437,2017,412,269,0.272,0.259,0.013,0.516,0.471,0.045,0.359,0.341,0.0179999999999999
"Wong, Kolten",543939,2017,411,298,0.285,0.262,0.0229999999999999,0.412,0.366,0.0459999999999999,0.336,0.316,0.02
"Haniger, Mitch",571745,2017,410,277,0.282,0.251,0.0309999999999999,0.491,0.435,0.0559999999999999,0.36,0.329,0.0309999999999999
"Polanco, Gregory",570256,2017,410,320,0.251,0.259,-0.008,0.391,0.392,-0.001,0.297,0.303,-0.006
"Miller, Brad",543543,2017,407,232,0.201,0.219,-0.0179999999999999,0.337,0.373,-0.0359999999999999,0.294,0.318,-0.024
"Castro, Jason",488771,2017,407,250,0.242,0.241,0.001,0.388,0.401,-0.013,0.315,0.321,-0.006
"Ellsbury, Jacoby",453056,2017,405,295,0.264,0.263,0.001,0.402,0.375,0.027,0.326,0.318,0.008
"Piscotty, Stephen",572039,2017,401,257,0.235,0.247,-0.012,0.367,0.406,-0.039,0.313,0.34,-0.027
"Valbuena, Luis",472528,2017,401,246,0.199,0.205,-0.0059999999999999,0.432,0.42,0.012,0.308,0.315,-0.007
"Moss, Brandon",461235,2017,401,236,0.207,0.237,-0.03,0.428,0.505,-0.077,0.301,0.342,-0.041
"McCann, Brian",435263,2017,399,296,0.241,0.246,-0.005,0.436,0.428,0.008,0.323,0.326,-0.003
"Descalso, Daniel",518614,2017,398,257,0.233,0.222,0.011,0.395,0.378,0.017,0.318,0.31,0.008
"McCann, James",543510,2017,391,267,0.253,0.264,-0.011,0.415,0.461,-0.046,0.316,0.34,-0.024
"Dyson, Jarrod",502481,2017,390,297,0.251,0.25,0.001,0.35,0.331,0.0189999999999999,0.296,0.295,0.001
"Beltré, Adrian",134181,2017,389,294,0.312,0.283,0.029,0.532,0.466,0.066,0.384,0.358,0.026
"Owings, Chris",572008,2017,386,281,0.268,0.24,0.028,0.442,0.365,0.077,0.313,0.277,0.0359999999999999
